detector,fraction,n_injected_radio,seed,n_train,threshold,f1,auroc,real_recall_radio,synth_recall_non_radio,normal_fpr,fit_time_sec
Toto (frozen),0.25,52,9,896,0.11,0.8272727272727273,0.9050365244136872,0.8285714285714286,0.9253731343283582,0.2647058823529412,0.0636599063873291
TimesNet (e2e),0.0,0,0,849,0.6,0.7325581395348837,0.8564013840830449,0.0,0.9402985074626866,0.0686274509803921,16.913311004638672
TimesNet (e2e),0.0,0,1,849,0.6900000000000001,0.6871165644171779,0.8583237216455208,0.0,0.835820895522388,0.0490196078431372,11.320250272750854
TimesNet (e2e),0.0,0,2,849,0.59,0.7613636363636364,0.8186274509803921,0.0571428571428571,0.9701492537313432,0.0686274509803921,11.341372966766356
TimesNet (e2e),0.0,0,3,849,0.79,0.7428571428571429,0.8442906574394463,0.0,0.9701492537313432,0.0784313725490196,11.293135166168211
TimesNet (e2e),0.0,0,4,849,0.8400000000000001,0.6405228758169934,0.8526528258362168,0.0,0.7313432835820896,0.0196078431372549,11.294862270355225
TimesNet (e2e),0.0,0,5,849,0.56,0.7403314917127072,0.8670703575547867,0.0,1.0,0.1176470588235294,11.308496236801147
TimesNet (e2e),0.0,0,6,849,0.39,0.7528089887640449,0.854959630911188,0.0,1.0,0.088235294117647,11.558743238449097
TimesNet (e2e),0.0,0,7,849,0.0999999999999999,0.7597765363128491,0.8601499423298732,0.0285714285714285,1.0,0.088235294117647,11.567893028259276
TimesNet (e2e),0.0,0,8,849,0.78,0.7191011235955056,0.8269896193771626,0.0,0.9552238805970148,0.1176470588235294,11.465418100357056
TimesNet (e2e),0.0,0,9,849,0.32,0.7624309392265194,0.8555363321799309,0.0571428571428571,1.0,0.0980392156862745,11.439321994781494
TimesNet (e2e),0.1,21,0,868,0.8200000000000001,0.7403314917127072,0.922722029988466,0.0,1.0,0.1176470588235294,11.596961975097656
TimesNet (e2e),0.1,21,1,868,0.55,0.8043478260869565,0.9458861976163014,0.2,1.0,0.0784313725490196,11.711202144622805
TimesNet (e2e),0.1,21,2,868,0.33,0.9178743961352656,0.9527104959630912,0.8,1.0,0.0980392156862745,11.628674030303957
TimesNet (e2e),0.1,21,3,868,0.66,0.8216216216216217,0.9569396386005384,0.3714285714285714,0.9402985074626866,0.0686274509803921,11.803287029266356
TimesNet (e2e),0.1,21,4,868,0.37,0.8527918781725888,0.9363706266820452,0.4857142857142857,1.0,0.1078431372549019,11.755825996398926
TimesNet (e2e),0.1,21,5,868,0.41,0.8975609756097561,0.9480007689350248,0.7142857142857143,1.0,0.1078431372549019,11.817870140075684
TimesNet (e2e),0.1,21,6,868,0.52,0.8144329896907216,0.9328143021914648,0.3428571428571428,1.0,0.1274509803921568,14.213992834091188
TimesNet (e2e),0.1,21,7,868,0.55,0.8272251308900523,0.945693963860054,0.3428571428571428,1.0,0.0980392156862745,12.720035076141356
TimesNet (e2e),0.1,21,8,868,0.42,0.8085106382978723,0.9397347174163784,0.2571428571428571,1.0,0.0980392156862745,14.799702644348145
TimesNet (e2e),0.1,21,9,868,0.47,0.9064039408866996,0.9511726259131104,0.7428571428571429,0.9850746268656716,0.088235294117647,11.939205169677734
TimesNet (e2e),0.25,52,0,896,0.63,0.8449197860962567,0.9593425605536332,0.5428571428571428,0.8955223880597015,0.0588235294117647,15.5190269947052
TimesNet (e2e),0.25,52,1,896,0.6900000000000001,0.8125,0.9350249903883122,0.5428571428571428,0.8805970149253731,0.1176470588235294,15.760972023010254
TimesNet (e2e),0.25,52,2,896,0.33,0.9289099526066352,0.9601114955786236,0.8857142857142857,1.0,0.1078431372549019,12.526141881942747
TimesNet (e2e),0.25,52,3,896,0.63,0.9289099526066352,0.9579969242599,0.8857142857142857,1.0,0.1078431372549019,13.6337308883667
TimesNet (e2e),0.25,52,4,896,0.4,0.9339622641509434,0.9630911188004614,0.9142857142857144,1.0,0.1078431372549019,12.552491903305054
TimesNet (e2e),0.25,52,5,896,0.51,0.8962264150943396,0.9482891195693964,0.8,1.0,0.1470588235294117,13.914791107177734
TimesNet (e2e),0.25,52,6,896,0.13,0.8820960698689956,0.9394463667820068,0.9714285714285714,1.0,0.2549019607843137,16.31971311569214
TimesNet (e2e),0.25,52,7,896,0.35,0.9158878504672896,0.9577085736255286,0.8857142857142857,1.0,0.1372549019607843,14.554811000823976
TimesNet (e2e),0.25,52,8,896,0.59,0.9142857142857144,0.965205690119185,0.8285714285714286,1.0,0.1176470588235294,13.230157852172852
TimesNet (e2e),0.25,52,9,896,0.41,0.9245283018867924,0.9602076124567474,0.8857142857142857,1.0,0.1176470588235294,13.49850296974182
PatchTST (e2e),0.0,0,0,-1,,0.724,0.85,0.314,0.776,0.088,213.0
PatchTST (e2e),0.0,0,1,-1,,0.581,0.885,0.029,0.627,0.029,175.2
PatchTST (e2e),0.0,0,2,-1,,0.46,0.862,0.029,0.463,0.049,160.6
PatchTST (e2e),0.0,0,3,-1,,0.686,0.84,0.086,0.836,0.108,166.6
PatchTST (e2e),0.0,0,4,-1,,0.749,0.831,0.2,0.896,0.098,165.9
PatchTST (e2e),0.0,0,5,-1,,0.378,0.817,0.029,0.343,0.01,149.1
PatchTST (e2e),0.0,0,6,-1,,0.525,0.883,0.057,0.522,0.02,147.8
PatchTST (e2e),0.0,0,7,-1,,0.542,0.863,0.0,0.582,0.029,153.1
PatchTST (e2e),0.0,0,8,-1,,0.708,0.89,0.143,0.866,0.127,151.3
PatchTST (e2e),0.0,0,9,-1,,0.734,0.88,0.343,0.791,0.098,149.0
PatchTST (e2e),0.1,21,0,-1,,0.742,0.828,0.4,0.866,0.196,152.7
PatchTST (e2e),0.1,21,1,-1,,0.662,0.887,0.143,0.716,0.049,156.5
PatchTST (e2e),0.1,21,2,-1,,0.827,0.917,0.629,0.881,0.127,159.0
PatchTST (e2e),0.1,21,3,-1,,0.832,0.887,0.571,0.925,0.127,159.7
PatchTST (e2e),0.1,21,4,-1,,0.698,0.885,0.171,0.791,0.078,169.0
PatchTST (e2e),0.1,21,5,-1,,0.779,0.869,0.457,0.866,0.137,164.5
PatchTST (e2e),0.1,21,6,-1,,0.671,0.91,0.086,0.776,0.069,178.7
PatchTST (e2e),0.1,21,7,-1,,0.61,0.802,0.143,0.627,0.049,174.3
PatchTST (e2e),0.1,21,8,-1,,0.642,0.858,0.171,0.687,0.078,168.3
PatchTST (e2e),0.1,21,9,-1,,0.388,0.864,0.029,0.358,0.02,168.0
PatchTST (e2e),0.25,52,0,-1,,0.581,0.858,0.343,0.463,0.029,175.7
PatchTST (e2e),0.25,52,1,-1,,0.733,0.924,0.457,0.701,0.069,176.2
PatchTST (e2e),0.25,52,2,-1,,0.679,0.903,0.2,0.731,0.069,170.4
PatchTST (e2e),0.25,52,3,-1,,0.594,0.85,0.114,0.627,0.069,176.2
PatchTST (e2e),0.25,52,4,896,0.13,0.7344632768361582,0.8702422145328719,0.5714285714285714,0.6716417910447762,0.0980392156862745,273.32447719573975
PatchTST (e2e),0.25,52,5,896,0.89,0.6857142857142857,0.8302575932333718,0.2857142857142857,0.746268656716418,0.1274509803921568,254.0918538570404
PatchTST (e2e),0.25,52,6,896,0.02,0.3846153846153846,0.9003748558246828,0.0857142857142857,0.3283582089552239,0.0294117647058823,254.66705513000488
PatchTST (e2e),0.25,52,7,896,0.0699999999999999,0.7596153846153846,0.8303056516724336,0.6857142857142857,0.8208955223880597,0.2647058823529412,253.69732117652893
PatchTST (e2e),0.25,52,8,896,0.01,0.5866666666666667,0.9214725105728564,0.2285714285714285,0.5373134328358209,0.0392156862745098,255.69730615615845
PatchTST (e2e),0.25,52,9,896,0.01,0.7325581395348837,0.8803825451749326,0.3714285714285714,0.746268656716418,0.0686274509803921,204.5169620513916
